section_id,road_number,road_name,road_start,road_end,section_order,province,district,commune,management,start_km,end_km,length,width,road_class,terrain,temperature,moisture,surface_type,condition_class,pavement_age,traffic_level,traffic_growth,lanes,road_type,roughness,structural_no,aadt_motorcyle,aadt_carsmall,aadt_carmedium,aadt_delivery,aadt_4wheel,aadt_smalltruck,aadt_mediumtruck,aadt_largetruck,aadt_articulatedtruck,aadt_smallbus,aadt_mediumbus,aadt_largebus,aadt_total
214TS00095-01,214,Xã Thọ Cường.Nhà Văn hóa xóm 2 - Xóm 3,NVH xón 2,Xóm 3,1,Thanh Hoa,TS,,4,0,0.8,0.8,6,6,2,1,4,4,3,6,2,4,3,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00096-01,214,Xã Thọ Cường.Xóm 5 - Xóm 4,Xóm 5,Xóm 4,1,Thanh Hoa,TS,,4,0,1.5,1.5,6,6,2,1,4,4,3,8,2,4,3,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00097-01,214,Xã Thọ Cường.QL 47 - Cầu Phốc,QL 47,Cầu Phốc,1,Thanh Hoa,TS,,4,0,1.9,1.9,6,6,2,1,4,4,3,7,2,4,3,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00098-01,214,Xã Thọ Cường.Xóm 8 - Xuân Thọ,Xóm 8,Xã Xuân Thọ,1,Thanh Hoa,TS,,4,0,0.9,0.9,6,6,2,1,4,4,3,6,2,4,3,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00099-01,214,Xã Thọ Cường.Xóm 7 - Xóm 8,Xóm 7,Xóm 8,1,Thanh Hoa,TS,,4,0,0.8,0.8,6,6,2,1,4,4,3,7,2,4,3,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00100-01,214,Xã Thọ Cường.TL 517 - Thôn 2,TL 517,Thôn 2,1,Thanh Hoa,TS,,4,0,3,3,3.5,5,1,1,4,3,3,7,5,3,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00101-01,214,Xã Thọ Cường.Trạm Bơm xóm 6- Trạm Bơm Hang Trâu,TB Xóm 6,Hang Trâu,1,Thanh Hoa,TS,,4,0,2.1,2.1,4,5,1,1,4,1,3,6,3,3,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00102-01,214,Xã Thọ Cường.Cầu B4-10 - Thôn 3,Cầu B4-10,Thôn 3,1,Thanh Hoa,TS,,4,0,2,2,3,5,1,1,4,1,3,10,5,3,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00103-01,214,Xã Thọ Cường.Đông Phú - Trạm Bơm x 6,Đông Phú,Xóm 6,1,Thanh Hoa,TS,,4,0,2.5,2.5,3.5,5,1,1,4,4,3,10,2,3,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00104-01,214,"Xã Thọ Cường.Đồng Tiến - Thôn 8,9",Đồng Tiến,"Thôn 8,9",1,Thanh Hoa,TS,,4,0,3.5,3.5,3,5,1,1,4,4,3,10,2,3,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00105-01,214,Xã Dân lý.Thôn 1 - thôn 3,Cầu Thôn 1,Nghè thôn 3,1,Thanh Hoa,TS,,4,0,0.874,0.874,3,6,3,1,4,4,3,10,2,4,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00106-01,214,"Xã Dân lý.Thôn 3 đ- Thôn 5,15",Trạm điện T3,Cổng Tổng Tào,1,Thanh Hoa,TS,,4,0,1.4,1.4,3,6,3,1,4,4,3,10,2,4,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00107-01,214,"Xã Dân lý.thôn 4 - Thôn 6,5,15",UBND xã,Ngã tư cồn Trắng,1,Thanh Hoa,TS,,4,0,1.47,1.47,3,6,3,1,4,4,3,10,2,4,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00108-01,214,"Xã Dân lý.Thôn 7 - Thôn 6,5,15",Tỉnh lộ 514,Giếng làng,1,Thanh Hoa,TS,,4,0,2.4,2.4,3,6,3,1,4,4,3,10,2,4,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00109-01,214,Xã Dân lý.Thôn 11 - thôn 12,Thôn 11,TL 514,1,Thanh Hoa,TS,,4,0,0.8,0.8,3.5,6,3,1,4,1,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00110-01,214,Xã Dân lý.QL 47 - Tiến Nông,QL 47,Thôn 1 Giáp Tiến Nông,1,Thanh Hoa,TS,,4,0,3.4,3.4,3,6,3,1,4,1,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00111-01,214,Xã Dân lý.QL 47 - Dân Quyền,QL47,Thôn 10 Gáp Dân Quyền,1,Thanh Hoa,TS,,4,0,0.8,0.8,3.5,6,3,1,4,1,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00112-01,214,Xã Dân lý.TL 517 - Dân Quyền,TL 514,Thôn 10 Gáp Dân Quyền,1,Thanh Hoa,TS,,4,0,0.6,0.6,3.5,6,3,1,4,4,3,10,2,4,1,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00113-01,214,Xã Bình Sơn.Thôn Thoi - Bồn Dồn,Thôn Thoi,Bồn Dồn,1,Thanh Hoa,TS,,4,0,3,3,3,6,3,1,4,4,4,10,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00114-01,214,Xã Bình Sơn.Thôn Thoi - cây Xe,Thôn Thoi,Cây Xe,1,Thanh Hoa,TS,,4,0,4,4,3,6,3,1,4,4,4,10,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00115-01,214,Xã Bình Sơn.Thôn Cây xe - Ba Sông,Cây Xe,Ba Sông,1,Thanh Hoa,TS,,4,0,1,1,2.5,6,3,1,4,4,4,6,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00116-01,214,Xã Bình Sơn.Thôn Thoi - Hom Chữ,Thoi,Hom Chữ,1,Thanh Hoa,TS,,4,0,2.5,2.5,3,6,3,1,4,4,3,11,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00117-01,214,Xã Bình Sơn.Thôn Hom Chữ - Đông Tranh,Hom chữ,Đông Tranh,1,Thanh Hoa,TS,,4,0,1.5,1.5,3,6,3,1,4,4,4,10,1,4,1,2,16,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00118-01,214,Xã Bình Sơn.Đông Tranh - Ba Bào,Đông Tranh,Ba Bào,1,Thanh Hoa,TS,,4,0,0.8,0.8,2.5,6,3,1,4,4,3,9,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00119-01,214,Xã Bình Sơn.Hom chữ - bao Lâm,Hom chữ,Bao Lâm,1,Thanh Hoa,TS,,4,0,3.5,3.5,3,6,3,1,4,4,3,9,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00120-01,214,Xã Bình Sơn.Bao Lâm - bóng Xanh,Bao Lâm,Bóng Xanh,1,Thanh Hoa,TS,,4,0,2.5,2.5,2.5,6,3,1,4,4,3,10,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00121-01,214,Xã Bình Sơn.Hom chữ - Nhà Lẵn,Hom Chữ,Hom chữ,1,Thanh Hoa,TS,,4,0,1.5,1.5,2.5,6,3,1,4,4,3,9,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00122-01,214,Xã Bình Sơn.Thôn Thoi - ,Thoi,Thoi,1,Thanh Hoa,TS,,4,0,4.5,4.5,3,6,3,1,4,4,3,10,1,4,1,2,11,0,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00123-01,214,Xã Vân Sơn.Ngã ba TT xã -Xuân Du,Ngã ba TT xã,Xuân Du,1,Thanh Hoa,TS,,4,0,2,2,7,6,1,1,4,3,3,10,2,4,3,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00124-01,214,Xã Vân Sơn.Thôn 9 - Ngã ba  nỗ Nước,Thôn 9,Ngã 3 nỗ nước,1,Thanh Hoa,TS,,4,0,1.8,1.8,5,6,1,1,4,4,3,10,2,4,2,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00125-01,214,Xã Vân Sơn.Trạm Bơm 1 - Cống Vực Bưu,Trạm Bơm 1,Cống Vực Bưu,1,Thanh Hoa,TS,,4,0,2.4,2.4,5,6,1,1,4,4,3,10,2,4,2,2,11,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00126-01,214,Xã Hợp Thành.Diễn Thành - Cầu Chùa,Cồn Ắng,Cầu Khe Chùa,1,Thanh Hoa,TS,,4,0,2.5,2.5,3,6,2,1,4,1,3,10,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00127-01,214,Xã Hợp Thành.Diễn Phú  - Cầu Chùa,Đường Tầu ,Cầu Khe Chùa,1,Thanh Hoa,TS,,4,0,1.5,1.5,3,6,2,1,4,1,3,10,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00128-01,214,Xã Hợp Thành.Lai Thịnh - Chợ Sim,Lai Thịnh,Chợ Sim,1,Thanh Hoa,TS,,4,0,0.5,0.5,3,6,2,1,4,1,3,10,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00129-01,214,Xã Nông Trường.Thôn 1 - Thôn 2,Ông Vinh,Ông  Khánh,1,Thanh Hoa,TS,,4,0,0.65,0.65,3,8,1,1,4,1,3,11,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00130-01,214,Xã Nông Trường.Thôn 3 - Thôn 4,Ông Du,Bà Trúc,1,Thanh Hoa,TS,,4,0,0.44,0.44,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00131-01,214,Xã Nông Trường.Thôn 4 - Thôn 5,Ông Nông,Bà Liên,1,Thanh Hoa,TS,,4,0,0.34,0.34,3,8,1,1,4,1,3,8,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00132-01,214,Xã Nông Trường.Thôn 4 - Trung tâm xã,Ông Đoàn,UBND xã,1,Thanh Hoa,TS,,4,0,1.83,1.83,3,8,1,1,4,1,3,9,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00133-01,214,Xã Nông Trường.Thôn 6 - thôn 7,Ông DĐạt,Bầ Trường,1,Thanh Hoa,TS,,4,0,0.45,0.45,3,8,1,1,4,1,3,7,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00134-01,214,Xã Nông Trường.Thôn 6 - thôn 8,Nhà Văn hóa x6,Ông Vĩnh,1,Thanh Hoa,TS,,4,0,0.18,0.18,3,8,1,1,4,1,3,11,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00135-01,214,Xã Nông Trường.Thôn 7 -  Thôn 8,Ông Lai,Ông Quang,1,Thanh Hoa,TS,,4,0,0.3,0.3,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00136-01,214,Xã Nông Trường.Thôn 9 - Trung tâm xã,Ông Tố,UBND xã,1,Thanh Hoa,TS,,4,0,0.65,0.65,3,8,1,1,4,1,3,8,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00137-01,214,Xã Nông Trường.Thôn 9 - Thôn 10,Ông BẮc,Ông Đăng,1,Thanh Hoa,TS,,4,0,0.32,0.32,3,8,1,1,4,1,3,8,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00138-01,214,Xã Nông Trường.Thôn 11 - thôn 13,Ông Thủy,Bà Hổ,1,Thanh Hoa,TS,,4,0,0.46,0.46,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00139-01,214,Xã Nông Trường.Thôn 12 - Thôn 13,Ông Hiền,Ông Kháng,1,Thanh Hoa,TS,,4,0,0.25,0.25,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00140-01,214,Xã Nông Trường.Thôn 11 -Thôn 12,NVH Thôn 11,Ông BẰng,1,Thanh Hoa,TS,,4,0,0.18,0.18,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00141-01,214,Xã Thọ Tân.Thôn 2 - Thôn 3,Thôn 2,Thôn 3,1,Thanh Hoa,TS,,4,0,3.35,3.35,3,8,1,1,4,1,3,10,5,5,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00142-01,214,Xã Thọ Tân.Thôn 1 - Thôn 2,Ông Thạo,Ông Long,1,Thanh Hoa,TS,,4,0,0.68,0.68,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00143-01,214,Xã Thọ Tân.Thôn 1 - thôn 7,Ông Hiến,Cống Đầu đò,1,Thanh Hoa,TS,,4,0,0.46,0.46,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00144-01,214,Xã Thọ Tân.Thôn 1 - Thôn 6,Ông Thắm,Bờ Hồ,1,Thanh Hoa,TS,,4,0,0.25,0.25,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00145-01,214,Xã Thọ Tân.Thôn 2 - thôn 8,Nhà Văn hóa ,Thôn 8,1,Thanh Hoa,TS,,4,0,0.38,0.38,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00146-01,214,Xã Thọ Tân.Thôn 2 - Thôn 4,Anh Tính,Ông Hường,1,Thanh Hoa,TS,,4,0,0.33,0.33,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00147-01,214,Xã Thọ Tân. Thôn 2 - thôn 3,Ông Long,Đồi 32,1,Thanh Hoa,TS,,4,0,0.95,0.95,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00148-01,214,Xã Thọ Tân.Thôn 3 - Thôn 5,Ông Trưởng,Ông Sơn,1,Thanh Hoa,TS,,4,0,0.64,0.64,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00149-01,214,Xã Thọ Tân.Thôn 3 - Thôn 2,Baà Kim,Đồi 32,1,Thanh Hoa,TS,,4,0,0.4,0.4,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00150-01,214,Xã Thọ Tân.Thôn 4 - Thôn 5,Bà Xuân,Anh Huy],1,Thanh Hoa,TS,,4,0,0.45,0.45,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00151-01,214,Xã Thọ Tân.Thôn 4 - thôn 2,Bà Châu,Ông Hường,1,Thanh Hoa,TS,,4,0,0.56,0.56,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00152-01,214,Xã Thọ Tân.thôn 4 - Thôn 6,Ông Nhuận,Anh Dũng,1,Thanh Hoa,TS,,4,0,0.73,0.73,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00153-01,214,Xã Thọ Tân.Thôn 4 - Thôn 5,Bà Xuân,Ông Tưởng,1,Thanh Hoa,TS,,4,0,0.47,0.47,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00154-01,214,Xã Thọ Tân.Thôn 5 - TT xã,Anh Thao,Sận vận động,1,Thanh Hoa,TS,,4,0,0.95,0.95,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00155-01,214,Xã Thọ Tân.Thôn 5 - Thôn 6,Anh Toản,Anh Hậu,1,Thanh Hoa,TS,,4,0,0.25,0.25,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00156-01,214,Xã Thọ Tân.Thôn 6 - TT xã,Anh Hậu,Ông Quý,1,Thanh Hoa,TS,,4,0,0.8,0.8,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00157-01,214,Xã Thọ Tân.Thôn 6 - Thôn 1,Cống C/56,Bờ hồ,1,Thanh Hoa,TS,,4,0,0.43,0.43,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00158-01,214,Xã Thọ Tân.Thôn 6 - Thôn 7,Ông Mười,Cống trước cửa,1,Thanh Hoa,TS,,4,0,0.7,0.7,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00159-01,214,Xã Thọ Tân.Thôn 7 - Thôn 10,Nhà VH,Cống đầu đò,1,Thanh Hoa,TS,,4,0,0.61,0.61,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00160-01,214,Xã Thọ Tân.Thôn 8 - Thôn 2,Anh Dũng,Anh Xuân,1,Thanh Hoa,TS,,4,0,0.95,0.95,3,8,1,1,4,5,3,10,2,5,1,2,13,0,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00161-01,214,Xã Thọ Tân.Thôn 8 - Thôn 2,Anh Nhung,Bà Nụ,1,Thanh Hoa,TS,,4,0,0.82,0.82,3,8,1,1,4,1,3,10,3,5,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00162-01,214,Xã Minh Châu.Thôn 1 - Thôn 4,Cống chéo chợ sen,Cống chéo,1,Thanh Hoa,TS,,4,0,1.55,1.55,3.5,6,1,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00163-01,214,Xã Minh Châu.Thôn 3 - Thôn 7,Cầu trắng,Dân Lý,1,Thanh Hoa,TS,,4,0,1.9,1.9,4,6,1,1,4,3,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00164-01,214,Xã Minh Châu.Thôn 3 - Thôn 3,Ông Cán,Bắc Nam,1,Thanh Hoa,TS,,4,0,2.3,2.3,3.5,6,1,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00165-01,214,Xã Minh Châu.Thôn 2 - Thôn 3,Ông Thiện,Bắc Nam,1,Thanh Hoa,TS,,4,0,2,2,3,6,1,1,4,3,3,7,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00166-01,214,Xã Minh Châu.Thôn 5 - Thôn 4,Ông Lam,Ông Chinh,1,Thanh Hoa,TS,,4,0,8.17,8.17,4,6,1,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00167-01,214,Xã Minh Châu.Thôn 3 - Thôn 2,Ông Tím,Ông Dung,1,Thanh Hoa,TS,,4,0,7.54,7.54,3.5,6,1,1,4,3,3,7,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00168-01,214,Xã Minh Châu.Thôn 2 - Thôn 7,Ông Thọ,Ông Nho,1,Thanh Hoa,TS,,4,0,12.17,12.17,4,6,1,1,4,3,3,6,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00169-01,214,Xã Thọ Phú.Thôn 1 - Thôn 2,Thôn 1,Xóm 2,1,Thanh Hoa,TS,,4,0,0.64,0.64,3.5,6,1,1,4,1,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00170-01,214,Xã Thọ Phú.Thôn 2 - Thôn 4,Thôn 2,Xóm 4,1,Thanh Hoa,TS,,4,0,0.71,0.71,3,6,1,1,4,1,3,6,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00171-01,214,Xã Thọ Phú.Thôn 3a - Thôn 3b,Thôn 3a,Xóm 3b,1,Thanh Hoa,TS,,4,0,0.5,0.5,3,6,1,1,4,1,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00172-01,214,Xã Thọ Phú.Thôn 3B đi thôn 4,Thôn 3b,Xóm 4,1,Thanh Hoa,TS,,4,0,0.4,0.4,3,6,1,1,4,1,3,8,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00173-01,214,Xã Thọ Phú.Thôn 4 - Thôn 5,Xóm 4,Xóm 5,1,Thanh Hoa,TS,,4,0,0.51,0.51,3,6,1,1,4,1,3,8,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00174-01,214,Xã Thọ Phú.Thôn 5 - Thôn 8,Xóm 5,Xóm 8,1,Thanh Hoa,TS,,4,0,0.5,0.5,3.5,6,1,1,4,1,3,6,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00175-01,214,"Xã Thọ Phú.Thôn 6 đi thôn 7,8",Xóm 6,Xóm 7,1,Thanh Hoa,TS,,4,0,0.61,0.61,3,6,1,1,4,1,3,7,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00176-01,214,Xã Thọ Phú.Thôn 7 - Thôn 8,Xóm 7,Xóm 8,1,Thanh Hoa,TS,,4,0,0.5,0.5,2.5,6,1,1,4,1,3,6,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00177-01,214,"Xã Thọ Phú.Thôn 8 - Thôn 7, 10",Xóm 8,Xóm 10,1,Thanh Hoa,TS,,4,0,0.68,0.68,2.5,6,1,1,4,1,3,6,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00178-01,214,Xã Thọ Phú.Thôn 9 - Thôn 10,Xóm 9,Xóm 10,1,Thanh Hoa,TS,,4,0,0.5,0.5,2.5,6,1,1,4,1,3,6,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00179-01,214,Xã Thọ Phú.Thôn 10 - TL 506,Xóm 10,TL 506,1,Thanh Hoa,TS,,4,0,0.4,0.4,2.5,6,1,1,4,1,3,6,3,4,1,1,7,1.5,113.75,5.25,12.25,3.5,3.5,22.75,7,1.75,0,3.5,1.75,0,175
214TS00180-01,214,"Xã Đồng Tiến.Đồng Xá 1- Đồng xá 2,3",Đồng xá 1,Thị Tứ,1,Thanh Hoa,TS,,4,0,0.8,0.8,3.5,6,1,1,4,1,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00181-01,214,"Xã Đồng Tiến.Trúc Chuẩn 1,2,4 đi Thị Tứ",Trúc Chuẩn 1,Thị Tứ,1,Thanh Hoa,TS,,4,0,2.2,2.2,3.5,6,1,1,4,1,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00182-01,214,Xã Đồng Tiến.Đồng Vinh - Phúc Ấm 2,Đồng Vinh 1,Phúc Ấm 2,1,Thanh Hoa,TS,,4,0,1.5,1.5,3,6,1,1,4,1,3,8,2,4,1,1,7,1.5,56.25,1.5,3.75,0.75,0.75,9,2.25,0,0,0.75,0,0,75
214TS00183-01,214,Xã Đồng Tiến.Phúc Ấm - Đồng Bèo,Phúc Ấm 1,Đồng Bèo,1,Thanh Hoa,TS,,4,0,2.8,2.8,3,6,1,1,4,1,3,8,1,4,1,1,7,1.5,18.75,0.5,1.25,0.25,0.25,3,0.75,0,0,0.25,0,0,25
214TS00184-01,214,Xã Thọ Ngọc.Xóm 8- Xóm 15,Ô Thanh xóm 8,Anh Xuyên Xóm 15,1,Thanh Hoa,TS,,4,0,2.74,2.74,3.5,6,1,1,4,3,3,8,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
214TS00185-01,214,Xã Thọ Ngọc.Xóm 2 - Cống Cổ Bơ,Ô Châu X 2,Cống cổ Bơ,1,Thanh Hoa,TS,,4,0,2.48,2.48,3.5,6,1,1,4,1,3,8,5,4,1,1,7,3,375,37.5,67.5,30,30,112.5,45,15,0,30,7.5,0,750
